order_id,order_date,customer_id,customer_name,product_id,product_names,categories,quantity,price,total
42736,2018-03-16,375,Customer_7873,210,Cabinet,Office,5,83.05,415.25
42737,2020-03-18,758,Customer_7005,200,Laptop,Electronics,10,95.42,954.2
42738,2021-06-08,773,Customer_3025,209,Coffee Maker,Electronics,4,30.19,120.76
42739,2023-08-27,522,Customer_15387,202,Desk,Office,5,16.28,81.4
42740,2021-06-26,924,Customer_22897,204,Monitor,Electronics,9,68.16,613.4399999999999
42741,2018-07-11,923,Customer_16498,200,Laptop,Electronics,2,87.26,174.52
42742,2023-12-01,211,Customer_24804,206,Paper,Stationery,5,81.8,409.0
42743,2015-12-31,140,Customer_25660,211,Plastic Cups,Sundry,6,93.81,562.86
42744,2017-01-17,826,Customer_28479,208,Notebook,Stationery,9,35.58,320.21999999999997
42745,2020-10-05,342,Customer_10928,208,Notebook,Stationery,3,7.66,22.98
42746,2018-05-29,117,Customer_6384,201,Smartphone,Electronics,10,71.47,714.7
42747,2013-11-06,951,Customer_23456,204,Monitor,Electronics,9,76.55,688.9499999999999
42748,2023-12-29,991,Customer_10930,205,Printer,Electronics,9,51.45,463.05
42749,2023-01-30,646,Customer_30398,211,Plastic Cups,Sundry,3,35.56,106.68
42750,2018-04-26,601,Customer_27656,210,Cabinet,Office,7,32.67,228.69
42751,2012-11-11,810,Customer_9929,208,Notebook,Stationery,5,74.13,370.65
42752,2015-05-14,787,Customer_24754,206,Paper,Stationery,10,29.17,291.70000000000005
42753,2022-02-01,485,Customer_25938,208,Notebook,Stationery,2,80.69,161.38
42754,2012-09-09,854,Customer_8419,210,Cabinet,Office,4,34.18,136.72
42755,2022-07-10,549,Customer_22902,201,Smartphone,Electronics,2,69.68,139.36
42756,2011-10-20,625,Customer_19884,202,Desk,Office,3,99.52,298.56
42757,2022-10-18,852,Customer_29951,211,Plastic Cups,Sundry,1,35.64,35.64
42758,2019-05-02,976,Customer_22682,206,Paper,Stationery,6,59.05,354.29999999999995
42759,2013-06-23,489,Customer_21364,204,Monitor,Electronics,3,68.95,206.85000000000002
42760,2020-01-27,984,Customer_4050,202,Desk,Office,6,22.01,132.06
42761,2020-12-10,100,Customer_5045,205,Printer,Electronics,4,57.69,230.76
42762,2013-02-25,376,Customer_5652,205,Printer,Electronics,7,21.68,151.76
42763,2013-08-23,881,Customer_27726,211,Plastic Cups,Sundry,2,38.22,76.44
42764,2022-01-16,687,Customer_10561,202,Desk,Office,4,6.86,27.44
42765,2016-04-05,978,Customer_20242,202,Desk,Office,8,24.04,192.32
42766,2021-06-15,332,Customer_8715,200,Laptop,Electronics,3,81.37,244.11
42767,2015-07-18,725,Customer_5099,202,Desk,Office,2,80.35,160.7
42768,2017-02-03,299,Customer_28144,208,Notebook,Stationery,8,78.21,625.68
42769,2021-10-07,867,Customer_26871,202,Desk,Office,8,91.28,730.24
42770,2014-07-26,853,Customer_18213,201,Smartphone,Electronics,2,8.2,16.4
42771,2011-08-15,933,Customer_13629,201,Smartphone,Electronics,5,36.81,184.05
42772,2017-11-04,392,Customer_12196,209,Coffee Maker,Electronics,9,33.11,297.99
42773,2016-10-31,709,Customer_5603,202,Desk,Office,5,51.63,258.15000000000003
42774,2019-08-03,638,Customer_2791,211,Plastic Cups,Sundry,9,14.42,129.78
42775,2015-05-18,735,Customer_29821,209,Coffee Maker,Electronics,8,2.41,19.28
42776,2017-01-10,595,Customer_4563,202,Desk,Office,8,55.22,441.76
42777,2023-11-02,757,Customer_10667,208,Notebook,Stationery,8,79.74,637.92
42778,2018-12-06,140,Customer_1199,200,Laptop,Electronics,10,72.83,728.3
42779,2016-12-22,138,Customer_31868,210,Cabinet,Office,6,13.48,80.88
42780,2014-06-24,863,Customer_12767,207,Pen,Stationery,3,31.79,95.37
42781,2013-10-29,575,Customer_17299,209,Coffee Maker,Electronics,9,67.09,603.8100000000001
42782,2010-08-14,183,Customer_6986,202,Desk,Office,1,21.42,21.42
42783,2010-11-26,144,Customer_1863,204,Monitor,Electronics,8,87.5,700.0
42784,2014-05-27,874,Customer_12367,208,Notebook,Stationery,1,35.07,35.07
42785,2019-10-28,116,Customer_13106,207,Pen,Stationery,9,24.46,220.14000000000001
42786,2013-10-31,505,Customer_19016,210,Cabinet,Office,7,59.82,418.74
42787,2011-01-11,181,Customer_5090,204,Monitor,Electronics,6,23.25,139.5
42788,2013-02-17,953,Customer_23890,205,Printer,Electronics,6,8.92,53.519999999999996
42789,2016-04-18,454,Customer_31411,206,Paper,Stationery,6,12.25,73.5
42790,2012-04-28,564,Customer_12939,210,Cabinet,Office,4,50.07,200.28
42791,2019-06-20,709,Customer_15065,207,Pen,Stationery,6,50.15,300.9
42792,2014-10-18,820,Customer_20847,203,Chair,Office,3,79.63,238.89
42793,2011-01-11,936,Customer_18034,203,Chair,Office,9,47.7,429.3
42794,2017-06-02,875,Customer_16396,201,Smartphone,Electronics,10,95.43,954.3000000000001
42795,2010-07-29,622,Customer_32357,207,Pen,Stationery,4,48.81,195.24
42796,2012-10-13,467,Customer_15761,207,Pen,Stationery,10,29.46,294.6
42797,2013-06-13,766,Customer_1009,208,Notebook,Stationery,7,58.2,407.40000000000003
42798,2018-05-16,273,Customer_737,209,Coffee Maker,Electronics,10,53.13,531.3000000000001
42799,2014-04-17,342,Customer_20016,210,Cabinet,Office,8,47.14,377.12
42800,2023-11-17,141,Customer_25132,203,Chair,Office,6,16.78,100.68
42801,2018-01-19,580,Customer_21372,201,Smartphone,Electronics,2,62.75,125.5
42802,2021-05-14,965,Customer_261,211,Plastic Cups,Sundry,9,76.47,688.23
42803,2017-01-26,681,Customer_32761,208,Notebook,Stationery,4,57.75,231.0
42804,2012-01-12,881,Customer_17235,207,Pen,Stationery,10,19.38,193.79999999999998
42805,2015-06-18,744,Customer_23213,211,Plastic Cups,Sundry,8,55.21,441.68
42806,2012-12-06,472,Customer_26512,211,Plastic Cups,Sundry,8,92.01,736.08
42807,2012-01-23,900,Customer_10598,210,Cabinet,Office,9,77.34,696.0600000000001
42808,2016-09-11,988,Customer_19022,208,Notebook,Stationery,10,98.22,982.2
42809,2011-05-13,524,Customer_4044,205,Printer,Electronics,1,76.7,76.7
42810,2023-01-27,432,Customer_19307,210,Cabinet,Office,4,6.98,27.92
42811,2018-06-29,651,Customer_5256,204,Monitor,Electronics,7,91.76,642.32
42812,2015-03-25,370,Customer_216,209,Coffee Maker,Electronics,6,34.13,204.78000000000003
42813,2017-02-18,759,Customer_18049,209,Coffee Maker,Electronics,8,69.66,557.28
42814,2012-04-16,987,Customer_7225,203,Chair,Office,2,36.88,73.76
42815,2010-10-31,719,Customer_712,202,Desk,Office,2,51.74,103.48
42816,2019-09-24,154,Customer_22736,206,Paper,Stationery,2,76.89,153.78
42817,2022-03-23,343,Customer_1150,206,Paper,Stationery,8,81.3,650.4
42818,2017-11-15,445,Customer_16712,208,Notebook,Stationery,10,79.52,795.1999999999999
42819,2014-06-22,330,Customer_12369,208,Notebook,Stationery,10,86.1,861.0
42820,2023-12-17,172,Customer_7204,207,Pen,Stationery,3,36.39,109.17
42821,2013-03-23,222,Customer_19536,210,Cabinet,Office,2,82.75,165.5
42822,2015-12-18,752,Customer_14852,210,Cabinet,Office,3,21.22,63.66
42823,2023-01-24,837,Customer_17697,206,Paper,Stationery,5,52.41,262.04999999999995
42824,2017-04-15,294,Customer_6993,204,Monitor,Electronics,5,36.93,184.65
42825,2013-03-15,331,Customer_22676,201,Smartphone,Electronics,3,99.2,297.6
42826,2013-07-22,523,Customer_24967,204,Monitor,Electronics,10,88.1,881.0
42827,2013-07-19,415,Customer_29624,203,Chair,Office,8,56.76,454.08
42828,2018-05-27,762,Customer_17807,208,Notebook,Stationery,5,38.64,193.2
42829,2015-04-10,519,Customer_31437,209,Coffee Maker,Electronics,2,50.57,101.14
42830,2022-04-25,955,Customer_7461,209,Coffee Maker,Electronics,4,58.98,235.92
42831,2017-02-04,608,Customer_11057,204,Monitor,Electronics,7,35.61,249.26999999999998
42832,2022-05-23,580,Customer_10081,201,Smartphone,Electronics,8,73.15,585.2
42833,2016-07-24,997,Customer_5322,201,Smartphone,Electronics,2,3.01,6.02
42834,2013-12-02,271,Customer_12189,200,Laptop,Electronics,2,72.64,145.28
42835,2016-10-11,278,Customer_10984,201,Smartphone,Electronics,7,10.18,71.25999999999999
42836,2022-11-03,389,Customer_8065,209,Coffee Maker,Electronics,2,62.91,125.82
42837,2012-11-21,842,Customer_3842,203,Chair,Office,5,53.86,269.3
42838,2019-02-21,412,Customer_27194,200,Laptop,Electronics,9,42.06,378.54
42839,2021-11-20,597,Customer_23246,201,Smartphone,Electronics,4,7.46,29.84
42840,2023-04-24,363,Customer_32103,204,Monitor,Electronics,3,91.7,275.1
42841,2020-10-22,538,Customer_31464,205,Printer,Electronics,4,89.41,357.64
42842,2010-09-30,289,Customer_26056,207,Pen,Stationery,2,54.67,109.34
42843,2022-08-19,162,Customer_9043,211,Plastic Cups,Sundry,8,19.4,155.2
42844,2012-11-07,707,Customer_8451,209,Coffee Maker,Electronics,4,80.09,320.36
42845,2014-10-08,324,Customer_817,205,Printer,Electronics,4,93.08,372.32
42846,2020-02-01,912,Customer_19518,206,Paper,Stationery,1,69.24,69.24
42847,2015-11-23,241,Customer_18791,210,Cabinet,Office,9,71.34,642.0600000000001
42848,2016-04-09,538,Customer_9847,204,Monitor,Electronics,1,82.76,82.76
42849,2011-09-24,665,Customer_31511,201,Smartphone,Electronics,9,98.05,882.4499999999999
42850,2019-09-06,434,Customer_4635,209,Coffee Maker,Electronics,3,97.32,291.96
42851,2016-09-06,555,Customer_28951,206,Paper,Stationery,6,48.05,288.29999999999995
42852,2011-09-22,798,Customer_28460,206,Paper,Stationery,10,41.05,410.5
42853,2019-06-12,978,Customer_15120,201,Smartphone,Electronics,3,73.67,221.01
42854,2016-04-19,439,Customer_23342,211,Plastic Cups,Sundry,5,39.81,199.05
42855,2011-05-23,556,Customer_11188,204,Monitor,Electronics,5,95.63,478.15
42856,2011-11-06,620,Customer_27133,201,Smartphone,Electronics,3,89.29,267.87
42857,2010-02-14,285,Customer_19489,207,Pen,Stationery,2,5.71,11.42
42858,2023-05-29,647,Customer_5175,202,Desk,Office,6,70.04,420.24
42859,2015-10-28,982,Customer_27852,209,Coffee Maker,Electronics,6,68.92,413.52
42860,2020-05-07,920,Customer_7258,206,Paper,Stationery,4,18.54,74.16
42861,2014-12-31,269,Customer_19697,203,Chair,Office,9,20.61,185.49
42862,2012-01-14,938,Customer_23830,205,Printer,Electronics,8,60.89,487.12
42863,2015-08-26,653,Customer_13277,211,Plastic Cups,Sundry,5,29.11,145.55
42864,2016-11-26,292,Customer_19967,204,Monitor,Electronics,2,13.21,26.42
42865,2018-10-16,503,Customer_20921,210,Cabinet,Office,2,51.95,103.9
42866,2013-04-11,869,Customer_30160,207,Pen,Stationery,6,35.15,210.89999999999998
42867,2023-01-16,148,Customer_25070,207,Pen,Stationery,10,81.52,815.1999999999999
42868,2019-08-19,441,Customer_5850,201,Smartphone,Electronics,5,65.65,328.25
42869,2017-02-26,799,Customer_6668,206,Paper,Stationery,5,13.62,68.1
42870,2018-11-24,979,Customer_24828,204,Monitor,Electronics,7,9.41,65.87
42871,2014-09-10,616,Customer_18314,209,Coffee Maker,Electronics,8,27.26,218.08
42872,2022-04-11,350,Customer_4279,205,Printer,Electronics,10,11.56,115.60000000000001
42873,2012-11-01,937,Customer_14399,201,Smartphone,Electronics,3,27.94,83.82000000000001
42874,2019-11-21,700,Customer_13161,210,Cabinet,Office,7,50.36,352.52
42875,2020-12-16,963,Customer_21045,205,Printer,Electronics,6,47.26,283.56
42876,2019-03-13,705,Customer_4552,201,Smartphone,Electronics,3,79.91,239.73
42877,2018-11-19,476,Customer_7090,204,Monitor,Electronics,3,70.25,210.75
42878,2015-04-11,313,Customer_13433,211,Plastic Cups,Sundry,2,73.61,147.22
42879,2010-02-09,650,Customer_2984,201,Smartphone,Electronics,8,72.68,581.44
42880,2020-07-02,689,Customer_11279,207,Pen,Stationery,7,47.97,335.78999999999996
42881,2015-08-28,688,Customer_18135,211,Plastic Cups,Sundry,8,80.59,644.72
42882,2012-08-25,681,Customer_31895,205,Printer,Electronics,1,90.99,90.99
42883,2022-03-16,743,Customer_26403,202,Desk,Office,2,62.55,125.1
42884,2021-06-16,811,Customer_23840,202,Desk,Office,6,38.21,229.26
42885,2016-05-01,355,Customer_20264,201,Smartphone,Electronics,8,10.37,82.96
42886,2023-07-19,603,Customer_17187,207,Pen,Stationery,7,72.41,506.87
42887,2023-01-23,267,Customer_10816,206,Paper,Stationery,1,79.21,79.21
42888,2012-02-26,693,Customer_26509,211,Plastic Cups,Sundry,10,55.07,550.7
42889,2011-05-16,776,Customer_27008,203,Chair,Office,4,9.17,36.68
42890,2019-02-26,666,Customer_26401,202,Desk,Office,7,25.29,177.03
42891,2010-04-07,649,Customer_7373,206,Paper,Stationery,7,68.79,481.53000000000003
42892,2022-03-21,981,Customer_30522,205,Printer,Electronics,8,38.8,310.4
42893,2023-07-24,212,Customer_13492,207,Pen,Stationery,6,92.34,554.04
42894,2018-06-28,708,Customer_25653,206,Paper,Stationery,10,79.52,795.1999999999999
42895,2023-07-12,558,Customer_6049,208,Notebook,Stationery,8,50.12,400.96
42896,2020-06-07,532,Customer_17123,205,Printer,Electronics,7,65.41,457.87
42897,2010-03-20,291,Customer_32296,200,Laptop,Electronics,1,7.98,7.98
42898,2015-12-19,428,Customer_10708,202,Desk,Office,2,11.09,22.18
42899,2012-07-21,876,Customer_7168,210,Cabinet,Office,8,11.16,89.28
42900,2014-11-11,803,Customer_5438,203,Chair,Office,3,44.46,133.38
42901,2019-05-20,351,Customer_30363,204,Monitor,Electronics,9,53.17,478.53000000000003
42902,2010-11-07,214,Customer_13897,202,Desk,Office,1,5.46,5.46
42903,2011-02-01,968,Customer_19037,206,Paper,Stationery,9,25.63,230.67
42904,2012-08-03,618,Customer_14797,211,Plastic Cups,Sundry,5,10.45,52.25
42905,2011-04-15,809,Customer_15338,200,Laptop,Electronics,3,73.88,221.64
42906,2010-09-17,191,Customer_11579,211,Plastic Cups,Sundry,7,76.47,535.29
42907,2023-08-31,473,Customer_20448,209,Coffee Maker,Electronics,5,99.11,495.55
42908,2014-08-18,138,Customer_2049,203,Chair,Office,6,3.63,21.78
42909,2016-11-16,763,Customer_28328,210,Cabinet,Office,3,49.53,148.59
42910,2015-08-15,426,Customer_12228,205,Printer,Electronics,7,98.45,689.15
42911,2012-07-14,894,Customer_6178,203,Chair,Office,10,17.52,175.2
42912,2015-11-21,371,Customer_32502,206,Paper,Stationery,1,76.67,76.67
42913,2019-10-18,293,Customer_7203,209,Coffee Maker,Electronics,6,58.56,351.36
42914,2015-06-06,233,Customer_32618,203,Chair,Office,7,32.2,225.40000000000003
42915,2016-02-12,242,Customer_7041,211,Plastic Cups,Sundry,10,93.09,930.9000000000001
42916,2023-02-28,252,Customer_18124,211,Plastic Cups,Sundry,9,46.58,419.21999999999997
42917,2012-11-21,311,Customer_13992,200,Laptop,Electronics,7,8.25,57.75
42918,2012-09-27,763,Customer_538,203,Chair,Office,4,18.41,73.64
42919,2017-09-19,314,Customer_8805,205,Printer,Electronics,7,8.22,57.540000000000006
42920,2022-02-11,492,Customer_9591,206,Paper,Stationery,10,29.6,296.0
42921,2020-05-28,825,Customer_28304,208,Notebook,Stationery,10,42.1,421.0
42922,2020-08-19,342,Customer_9753,211,Plastic Cups,Sundry,9,71.51,643.59
42923,2021-01-10,891,Customer_5405,207,Pen,Stationery,6,7.34,44.04
42924,2020-11-23,923,Customer_14473,204,Monitor,Electronics,5,6.91,34.55
42925,2017-05-13,415,Customer_24256,205,Printer,Electronics,5,28.82,144.1
42926,2017-08-13,155,Customer_5519,200,Laptop,Electronics,4,8.17,32.68
42927,2015-12-01,480,Customer_14454,207,Pen,Stationery,5,84.36,421.8
42928,2018-06-20,179,Customer_30657,209,Coffee Maker,Electronics,8,77.25,618.0
42929,2017-12-27,448,Customer_17745,203,Chair,Office,5,70.01,350.05
42930,2015-11-03,626,Customer_22064,202,Desk,Office,7,21.96,153.72
42931,2011-12-19,158,Customer_23211,203,Chair,Office,3,44.49,133.47
42932,2013-02-25,471,Customer_30258,208,Notebook,Stationery,6,66.76,400.56000000000006
42933,2018-08-01,486,Customer_19940,205,Printer,Electronics,7,13.21,92.47
42934,2023-12-04,157,Customer_8800,201,Smartphone,Electronics,5,95.41,477.04999999999995
42935,2020-11-30,556,Customer_18424,206,Paper,Stationery,5,35.62,178.1
42936,2011-01-30,225,Customer_13446,209,Coffee Maker,Electronics,5,31.83,159.14999999999998
42937,2018-04-18,878,Customer_7771,209,Coffee Maker,Electronics,3,45.54,136.62
42938,2011-06-23,417,Customer_18957,205,Printer,Electronics,7,92.15,645.0500000000001
42939,2016-08-17,842,Customer_32393,208,Notebook,Stationery,7,24.24,169.67999999999998
42940,2023-05-21,762,Customer_9456,202,Desk,Office,10,76.75,767.5
42941,2014-08-17,254,Customer_7387,203,Chair,Office,6,11.25,67.5
42942,2013-04-11,477,Customer_12192,204,Monitor,Electronics,10,34.54,345.4
42943,2021-08-08,881,Customer_796,210,Cabinet,Office,2,34.75,69.5
42944,2018-10-19,734,Customer_7990,202,Desk,Office,3,87.34,262.02
42945,2019-05-22,343,Customer_28667,207,Pen,Stationery,4,32.48,129.92
42946,2010-10-16,212,Customer_2621,202,Desk,Office,7,9.97,69.79
42947,2023-04-04,645,Customer_4240,209,Coffee Maker,Electronics,1,87.12,87.12
42948,2014-08-12,605,Customer_13277,200,Laptop,Electronics,1,2.45,2.45
42949,2011-07-18,674,Customer_9763,202,Desk,Office,6,15.36,92.16
42950,2014-06-26,430,Customer_28575,200,Laptop,Electronics,3,82.4,247.20000000000002
42951,2012-11-29,489,Customer_16375,208,Notebook,Stationery,8,16.46,131.68
42952,2018-05-06,287,Customer_31449,202,Desk,Office,5,61.16,305.79999999999995
42953,2019-10-11,429,Customer_21207,209,Coffee Maker,Electronics,8,94.9,759.2
42954,2023-03-08,195,Customer_2613,208,Notebook,Stationery,10,95.91,959.0999999999999
42955,2012-03-02,826,Customer_15934,210,Cabinet,Office,5,88.36,441.8
42956,2013-01-13,575,Customer_29872,200,Laptop,Electronics,2,32.11,64.22
42957,2010-11-04,207,Customer_10429,210,Cabinet,Office,3,57.59,172.77
42958,2013-06-20,389,Customer_1487,206,Paper,Stationery,5,8.14,40.7
42959,2019-11-15,224,Customer_3386,204,Monitor,Electronics,1,97.26,97.26
42960,2013-11-13,338,Customer_10654,203,Chair,Office,1,48.54,48.54
42961,2011-06-03,356,Customer_21050,209,Coffee Maker,Electronics,6,10.02,60.12
42962,2012-04-03,168,Customer_9046,203,Chair,Office,1,82.93,82.93
42963,2015-09-16,462,Customer_9697,204,Monitor,Electronics,9,23.99,215.91
42964,2016-03-06,183,Customer_30127,204,Monitor,Electronics,7,68.59,480.13
42965,2013-04-03,152,Customer_21165,207,Pen,Stationery,1,49.06,49.06
42966,2011-08-26,613,Customer_6350,207,Pen,Stationery,4,77.8,311.2
42967,2010-04-18,437,Customer_28431,211,Plastic Cups,Sundry,2,12.11,24.22
42968,2011-05-10,199,Customer_28956,201,Smartphone,Electronics,7,10.91,76.37
42969,2019-05-25,596,Customer_281,208,Notebook,Stationery,5,7.92,39.6
42970,2013-06-21,492,Customer_11234,209,Coffee Maker,Electronics,5,46.39,231.95
42971,2015-09-29,457,Customer_14574,208,Notebook,Stationery,9,21.74,195.66
42972,2023-10-03,713,Customer_22891,203,Chair,Office,1,96.67,96.67
42973,2012-10-18,986,Customer_21718,206,Paper,Stationery,8,27.31,218.48
42974,2015-12-03,254,Customer_8516,207,Pen,Stationery,9,67.46,607.14
42975,2019-05-28,814,Customer_30702,207,Pen,Stationery,10,63.15,631.5
42976,2014-07-01,295,Customer_8445,203,Chair,Office,10,41.46,414.6
42977,2017-09-16,993,Customer_16888,210,Cabinet,Office,2,54.41,108.82
42978,2017-10-16,510,Customer_8450,209,Coffee Maker,Electronics,5,93.29,466.45000000000005
42979,2012-06-04,142,Customer_10257,203,Chair,Office,9,2.1,18.900000000000002
42980,2016-12-19,116,Customer_845,205,Printer,Electronics,5,50.69,253.45
42981,2022-12-02,668,Customer_27790,208,Notebook,Stationery,3,55.93,167.79
42982,2023-09-27,976,Customer_10992,211,Plastic Cups,Sundry,5,62.57,312.85
42983,2011-05-21,859,Customer_24268,208,Notebook,Stationery,10,60.84,608.4000000000001
42984,2021-11-16,908,Customer_2042,206,Paper,Stationery,1,5.55,5.55
42985,2011-11-04,398,Customer_6971,209,Coffee Maker,Electronics,1,29.72,29.72
42986,2011-06-16,193,Customer_30485,206,Paper,Stationery,1,74.74,74.74
42987,2018-11-28,421,Customer_11062,204,Monitor,Electronics,4,53.38,213.52
42988,2013-04-10,630,Customer_19387,203,Chair,Office,6,48.29,289.74
42989,2010-04-15,620,Customer_4710,206,Paper,Stationery,4,70.19,280.76
42990,2014-10-12,473,Customer_23783,201,Smartphone,Electronics,4,70.14,280.56
42991,2010-06-12,666,Customer_22224,203,Chair,Office,5,23.69,118.45
42992,2015-09-20,671,Customer_21709,203,Chair,Office,2,37.92,75.84
42993,2011-09-03,498,Customer_14023,211,Plastic Cups,Sundry,8,65.23,521.84
42994,2017-06-03,587,Customer_2645,208,Notebook,Stationery,7,96.26,673.82
42995,2010-09-10,601,Customer_28867,210,Cabinet,Office,9,95.63,860.67
42996,2022-10-03,659,Customer_167,209,Coffee Maker,Electronics,10,85.04,850.4000000000001
42997,2019-09-27,407,Customer_9752,202,Desk,Office,9,75.83,682.47
42998,2011-12-26,200,Customer_27842,208,Notebook,Stationery,1,94.53,94.53
42999,2016-10-02,565,Customer_2595,206,Paper,Stationery,5,70.88,354.4
43000,2018-08-10,836,Customer_20298,206,Paper,Stationery,1,68.71,68.71
43001,2014-11-27,354,Customer_18451,204,Monitor,Electronics,5,80.03,400.15
43002,2019-08-09,570,Customer_29028,207,Pen,Stationery,6,31.29,187.74
43003,2023-08-09,776,Customer_29555,202,Desk,Office,7,25.1,175.70000000000002
43004,2014-02-03,906,Customer_8092,210,Cabinet,Office,9,8.33,74.97
43005,2023-07-31,235,Customer_13166,210,Cabinet,Office,10,65.43,654.3000000000001
43006,2016-07-31,289,Customer_1933,202,Desk,Office,6,90.22,541.3199999999999
43007,2016-05-18,754,Customer_27279,206,Paper,Stationery,2,4.51,9.02
43008,2012-08-08,159,Customer_1088,206,Paper,Stationery,2,99.17,198.34
43009,2011-11-07,448,Customer_22450,206,Paper,Stationery,7,85.89,601.23
43010,2021-12-28,106,Customer_5583,205,Printer,Electronics,7,55.67,389.69
43011,2014-11-14,207,Customer_26616,209,Coffee Maker,Electronics,4,24.02,96.08
43012,2021-06-15,741,Customer_22331,209,Coffee Maker,Electronics,6,87.22,523.3199999999999
43013,2010-10-26,992,Customer_13140,206,Paper,Stationery,1,89.55,89.55
43014,2011-08-21,233,Customer_27282,200,Laptop,Electronics,1,41.92,41.92
43015,2018-10-18,749,Customer_29796,204,Monitor,Electronics,2,27.96,55.92
43016,2016-09-02,404,Customer_10735,203,Chair,Office,2,27.62,55.24
43017,2022-03-07,887,Customer_20030,202,Desk,Office,9,19.6,176.4
43018,2020-02-03,282,Customer_19376,207,Pen,Stationery,3,77.83,233.49
43019,2013-05-22,285,Customer_25640,207,Pen,Stationery,9,78.58,707.22
43020,2012-02-29,575,Customer_16413,207,Pen,Stationery,8,5.37,42.96
43021,2012-01-20,102,Customer_31154,211,Plastic Cups,Sundry,3,37.18,111.53999999999999
43022,2017-08-09,561,Customer_2654,202,Desk,Office,3,10.96,32.88
43023,2021-08-26,392,Customer_1530,204,Monitor,Electronics,8,31.47,251.76
43024,2022-10-13,581,Customer_7159,204,Monitor,Electronics,9,23.23,209.07
43025,2021-06-18,735,Customer_13859,210,Cabinet,Office,9,63.5,571.5
43026,2013-07-11,121,Customer_28637,201,Smartphone,Electronics,5,55.89,279.45
43027,2016-08-09,184,Customer_27040,211,Plastic Cups,Sundry,7,14.91,104.37
43028,2016-01-07,184,Customer_28315,207,Pen,Stationery,8,14.28,114.24
43029,2020-01-02,415,Customer_16910,211,Plastic Cups,Sundry,5,56.06,280.3
43030,2014-05-03,193,Customer_24001,202,Desk,Office,10,71.6,716.0
43031,2012-07-16,103,Customer_25973,203,Chair,Office,1,24.24,24.24
43032,2020-04-02,970,Customer_24881,202,Desk,Office,2,93.52,187.04
43033,2012-06-16,698,Customer_27592,203,Chair,Office,1,66.58,66.58
43034,2014-02-11,132,Customer_27260,206,Paper,Stationery,6,3.33,19.98
43035,2017-05-10,263,Customer_21023,201,Smartphone,Electronics,6,66.68,400.08000000000004
43036,2012-01-25,725,Customer_27339,207,Pen,Stationery,7,27.12,189.84
43037,2020-02-26,186,Customer_31991,203,Chair,Office,8,10.95,87.6
43038,2017-08-27,586,Customer_636,211,Plastic Cups,Sundry,5,85.35,426.75
43039,2023-06-28,405,Customer_14594,203,Chair,Office,8,41.19,329.52
43040,2019-09-29,296,Customer_3388,211,Plastic Cups,Sundry,7,67.44,472.08
43041,2017-08-01,121,Customer_13364,210,Cabinet,Office,4,4.78,19.12
43042,2022-11-07,100,Customer_20303,208,Notebook,Stationery,4,55.29,221.16
43043,2017-08-23,131,Customer_20633,208,Notebook,Stationery,3,33.25,99.75
43044,2019-04-12,260,Customer_16505,207,Pen,Stationery,7,47.35,331.45
43045,2015-02-21,495,Customer_16437,209,Coffee Maker,Electronics,8,87.44,699.52
43046,2019-05-09,331,Customer_31959,208,Notebook,Stationery,8,78.64,629.12
43047,2012-06-11,207,Customer_7375,201,Smartphone,Electronics,5,17.27,86.35
43048,2020-04-20,941,Customer_14756,203,Chair,Office,4,49.43,197.72
43049,2012-07-31,148,Customer_8689,202,Desk,Office,8,3.39,27.12
43050,2018-06-03,839,Customer_6597,209,Coffee Maker,Electronics,3,81.99,245.96999999999997
43051,2020-04-18,609,Customer_6339,204,Monitor,Electronics,1,89.54,89.54
43052,2010-02-20,245,Customer_9946,210,Cabinet,Office,10,96.93,969.3000000000001
43053,2023-04-23,510,Customer_23544,207,Pen,Stationery,9,51.34,462.06000000000006
43054,2016-10-17,131,Customer_28850,206,Paper,Stationery,3,99.12,297.36
43055,2016-07-11,778,Customer_13184,203,Chair,Office,4,5.5,22.0
43056,2015-12-16,157,Customer_13845,203,Chair,Office,3,7.3,21.9
43057,2015-07-13,983,Customer_18599,208,Notebook,Stationery,6,9.8,58.800000000000004
43058,2010-08-09,949,Customer_640,201,Smartphone,Electronics,1,33.39,33.39
43059,2017-01-17,412,Customer_3786,202,Desk,Office,8,96.48,771.84
43060,2021-11-25,780,Customer_28803,211,Plastic Cups,Sundry,10,85.39,853.9
43061,2016-05-29,201,Customer_30512,205,Printer,Electronics,2,67.9,135.8
43062,2011-02-19,452,Customer_29535,201,Smartphone,Electronics,7,63.3,443.09999999999997
43063,2022-05-12,679,Customer_22967,208,Notebook,Stationery,4,21.26,85.04
43064,2014-02-25,661,Customer_18329,211,Plastic Cups,Sundry,9,69.19,622.71
43065,2021-11-30,827,Customer_16974,204,Monitor,Electronics,3,14.98,44.94
43066,2023-02-27,449,Customer_19579,202,Desk,Office,10,86.32,863.1999999999999
43067,2012-07-13,720,Customer_18633,204,Monitor,Electronics,4,78.8,315.2
43068,2015-12-17,732,Customer_5114,204,Monitor,Electronics,8,91.53,732.24
43069,2013-09-20,795,Customer_7078,203,Chair,Office,7,77.31,541.1700000000001
43070,2013-07-24,789,Customer_17074,209,Coffee Maker,Electronics,9,68.79,619.11
43071,2018-10-24,535,Customer_1019,209,Coffee Maker,Electronics,7,98.57,689.99
43072,2010-06-01,723,Customer_6565,204,Monitor,Electronics,4,20.57,82.28
